"height","weight","age","playedPositions","playedPositionsShort","name","firstName","lastName","playerId"
176,69,30,-DMC-,DMC,Etzaz Hussain,Etzaz,Hussain,97439
186,83,30,-MC-,M(C),Amos Youga,Amos,Youga,109942
180,73,29,-DMC-DR-,"D(R),DMC",Tomás Holes,Tomás,Holes,110868
0,0,19,"",Midfielder,Ilay Madmon,Ilay,Madmon,404195
183,83,32,-MC-,M(C),Stefan Schwab,Stefan,Schwab,296501
176,71,27,-MC-,M(C),Peter Michorl,Peter,Michorl,243072
182,73,34,-DC-MC-,"D(C),M(C)",Fabian Lustenberger,Fabian,Lustenberger,30149
181,75,28,-DL-,D(L),Geferson,Geferson,Cerqueira Teles,255191
182,81,33,-DMC-,DMC,Sekou Sanogo,Sekou,Sanogo,97303
182,77,27,"",Midfielder,Sven Sprangler,Sven,Sprangler,383850
173,61,20,"",Midfielder,Tommaso Milanese,Tommaso,Milanese,404774
174,69,34,-DMC-,DMC,Pedro Tiba,Pedro Miguel,Amorim Pereira Silva,135350
0,0,27,"",Midfielder,David Keltjens,David,Keltjens,283784
179,76,28,-AMC-,AM(C),Domagoj Pavicic,Domagoj,Pavicic,299461
179,79,32,-MC-,M(C),Christopher Wernitznig,Christopher,Wernitznig,383852
185,82,32,-AMC-AML-,AM(CL),Omar El Kaddouri,Omar,El Kaddouri,67835
177,74,33,-DMC-,DMC,Andre Simões,Andre Luis,Gomes Simões,57579
185,73,26,-DC-DMC-,"D(C),DMC",Sandro Lauper,Sandro,Lauper,364200
182,75,32,-MC-MR-,M(CR),Nenad Krsticic,Nenad,Krsticic,39427
176,79,29,-MC-,M(C),Sean Murray,Sean,Murray,98615
178,70,26,-MC-,M(C),Vladyslav Kochergin,Vladyslav,Kochergin,346179
173,0,22,"",Midfielder,Theocharis Tsingaras,Theocharis,Tsingaras,404204
174,67,26,-DMC-,DMC,Dan Glazer,Dan,Glazer,306565
183,69,25,"",Midfielder,Ehor Nazaryna,Ehor,Nazaryna,312812
0,0,26,-DC-DMC-,"D(C),DMC",Ioannis Kousoulos,Ioannis,Kousoulos,363163
186,82,25,"",Midfielder,Mads Emil Madsen,Mads Emil,Madsen,404279
0,0,30,"",Midfielder,Ales Nesicky,Ales,Nesicky,405335
172,0,23,"",Midfielder,Veljko Nikolic,Veljko,Nikolic,402668
179,70,32,-DMC-,DMC,Anicet Andrianantenaina,Anicet,Andrianantenaina,79049
188,70,32,-DMC-,DMC,Chris Shields,Chris,Shields,69755
171,62,34,-DL-DR-ML-,"D(LR),M(L)",Jaume Costa,Jaume,Costa,69965
188,0,26,"",Midfielder,Gregory Sloggett,Gregory,Sloggett,401771
183,76,22,"",Midfielder,Lion Schuster,Lion,Schuster,407143
182,76,33,-DMC-,DMC,James Holland,James,Holland,32388
181,75,26,-DMC-,DMC,Jakub Hromada,Jakub,Hromada,149507
182,77,35,-MC-,M(C),Vítor Gomes,Vítor Hugo,Gomes da Silva,121776
177,69,23,"",Midfielder,Antoine Bernède,Antoine,Bernède,346744
183,74,20,"",Midfielder,Kai Stratznig,Kai,Stratznig,404265
0,0,22,"",Midfielder,Eden Karzev,Eden,Karzev,403027
172,72,25,-DMC-,DMC,Konstantinos Galanopoulos,Konstantinos,Galanopoulos,346205
180,77,23,-DMC-,DMC,Adam Gnezda Cerin,Adam,Gnezda Cerin,383578
181,72,29,-DR-MC-,"D(R),M(C)",Abdullahi Shehu,Abdullahi,Shehu,143332
181,71,21,-MC-,M(C),Thomas Van den Keybus,Thomas,Van den Keybus,400037
0,0,23,"",Midfielder,Catalin Itu,Catalin,Itu,400096
183,79,27,"",Midfielder,Lukas Grgic,Lukas,Grgic,401719
172,0,21,"",Midfielder,Daniel Williams,Daniel,Williams,399451
166,55,22,"",Midfielder,Tyrese Francois,Tyrese,Francois,382367
0,0,19,-MC-,M(C),Cameron Humphreys,Cameron,Humphreys,422404
0,0,19,-DMC-,DMC,Roméo Lavia,Roméo,Lavia,425319
0,0,22,"",Midfielder,Dylan Barkers,Dylan,Barkers,425560
0,0,20,"",Midfielder,Adrion Pajaziti,Adrion,Pajaziti,418519
181,73,21,"",Midfielder,Josh Dixon,Josh,Dixon,407335
0,0,21,"",Midfielder,Zak Brunt,Zak,Brunt,400732
180,0,23,"",Defender,Andre Burley,Andre,Burley,390229
0,0,20,"",Midfielder,Adam Porter,Adam,Porter,396551
177,0,22,"",Midfielder,Anthony Greaves,Anthony,Greaves,368511
0,0,22,"",Midfielder,Connor Malley,Connor,Malley,362802
175,72,23,"",Midfielder,Thakgalo Leshabela,Thakgalo,Leshabela,367151
0,0,21,"",Midfielder,Quevin De Castro,Quevin,De Castro,423192
184,75,31,-DC-DR-MR-,"D(CR),M(R)",Joël Veltman,Joël,Veltman,110290
178,76,33,-DC-DL-DR-MR-,"D(CLR),M(R)",César Azpilicueta,César,Azpilicueta,25931
185,79,25,-DR-MC-ML-MR-,"D(R),M(CLR)",Matty Cash,Matty,Cash,322043
0,0,20,"",Forward,Tony Springett,Anthony Gary,Springett,435986
173,62,25,-DL-DR-MR-,"D(LR),M(R)",Kyle Walker-Peters,Kyle,Walker-Peters,313672
185,80,31,-DL-DR-ML-MR-,"D(LR),M(LR)",Matt Doherty,Matt,Doherty,94042
175,72,27,-DL-DR-MR-,"D(LR),M(R)",Connor Roberts,Connor,Roberts,135865
183,76,27,-DC-DR-MR-,"D(CR),M(R)",Darnell Furlong,Darnell,Furlong,262401
179,76,30,-DR-MR-,"D(R),M(R)",Vladimír Coufal,Vladimír,Coufal,111372
180,65,21,-DR-MR-,"D(R),M(R)",Ki-Jana Hoever,Ki-Jana,Hoever,368547
176,76,30,-DC-DL-DR-MR-,"D(CLR),M(R)",Serge Aurier,Serge,Aurier,83683
182,71,30,-DC-DL-DR-MR-,"D(CLR),M(R)",Djibril Sidibé,Djibril,Sidibé,10454
183,72,25,-DR-MR-,"D(R),M(R)",Aaron Wan-Bissaka,Aaron,Wan-Bissaka,331924
183,75,35,-DR-MR-,"D(R),M(R)",Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,34876
178,74,27,-DR-MR-,"D(R),M(R)",Héctor Bellerín,Héctor,Bellerín,125211
183,71,20,-MR-,M(R),Denso Kasius,Denso,Kasius,432172
180,71,31,-DR-MR-,"D(R),M(R)",Marco Faraoni,Marco,Faraoni,33875
182,79,22,-MR-,M(R),Stephane Singo,Stephane,Singo,371063
183,77,30,-DC-DL-DR-MR-,"D(CLR),M(R)",Bartosz Bereszynski,Bartosz,Bereszynski,84827
181,0,20,-DR-ML-MR-,"D(R),M(LR)",Brandon Soppy,Brandon,Soppy,398300
186,84,34,-DR-MR-,"D(R),M(R)",Lorenzo De Silvestri,Lorenzo,De Silvestri,19580
190,0,20,"",Forward,Riccardo Ciervo,Riccardo,Ciervo,407149
184,80,27,-DR-MR-,"D(R),M(R)",Rick Karsdorp,Rick,Karsdorp,232249
188,72,23,-DC-,D(C),Bosko Sutalo,Bosko,Sutalo,395600
184,76,28,-DR-MR-,"D(R),M(R)",Andrea Conti,Andrea,Conti,294137
182,73,28,-DC-DR-MR-,"D(CR),M(R)",Davide Biraschi,Davide,Biraschi,123767
175,70,24,-DR-MR-,"D(R),M(R)",Nahuel Molina,Nahuel,Molina,303728
185,72,29,-DR-MR-,"D(R),M(R)",Hans Hateboer,Hans,Hateboer,135890
185,73,24,-DC-,D(C),Ibañez,Roger,Ibañez da Silva,341525
186,80,22,"",Forward,Edoardo Vergani,Edoardo,Vergani,387582
178,71,25,-DMC-DR-ML-MR-,"D(R),DMC,M(LR)",Fabio Depaoli,Fabio,Depaoli,302893
178,72,32,-DL-DR-ML-MR-,"D(LR),M(LR)",Bruno Peres,Bruno,da Silva Peres,102073
183,75,34,-DR-MR-,"D(R),M(R)",Andrea Rispoli,Andrea,Rispoli,41367
187,78,28,-DC-DR-ML-MR-,"D(CR),M(LR)",Mërgim Vojvoda,Mërgim,Vojvoda,228854
187,80,26,-DR-MR-,"D(R),M(R)",Paolo Ghiglione,Paolo,Ghiglione,259931
176,70,30,-DR-MR-,"D(R),M(R)",Stefano Sabelli,Stefano,Sabelli,283348
180,75,34,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",Danilo D'Ambrosio,Danilo,D'Ambrosio,64271
180,74,24,-DR-ML-MR-,"D(R),M(LR)",Claud Adjapong,Claud,Adjapong,302968
178,77,37,-DC-DL-DR-,D(CLR),Fabio Pisacane,Fabio,Pisacane,141308
176,65,27,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",Lorenzo Venuti,Lorenzo,Venuti,141902
174,67,29,-DR-MR-,"D(R),M(R)",Manuel Lazzari,Manuel,Lazzari,287086
172,61,34,-DR-MR-,"D(R),M(R)",Damián Suárez,Damián,Suárez,83705
178,71,32,-DL-DR-MR-,"D(LR),M(R)",Kieran Trippier,Kieran,Trippier,83078
176,69,23,-DR-MR-,"D(R),M(R)",Thierry Correia,Thierry,Rendall Correia,367180
175,71,27,-MR-,M(R),Álvaro Jiménez,Álvaro José,Jiménez Guerrero,344202
175,68,33,-DR-MR-,"D(R),M(R)",Josan,José Antonio,Ferrández Pomares,273453
176,70,30,-DR-,D(R),Joseba Zaldúa,Joseba,Zaldúa,135911
172,70,25,-DR-MR-,"D(R),M(R)",Pablo Maffeo,Pablo,Maffeo,294848
179,70,29,-DL-DR-,D(LR),Carlos Akapo,Carlos,Akapo Martínez,139639
178,0,23,"",Midfielder,Iván Martín,Iván,Martín,372473
0,0,20,"",Forward,Iker Benito,Iker,Benito,430907
178,72,28,-DL-DR-,D(LR),Son,Francisco Javier,Hidalgo,400359
181,76,31,-DL-DR-MR-,"D(LR),M(R)",Sime Vrsaljko,Sime,Vrsaljko,77059
169,60,32,-MC-ML-MR-,M(CLR),Francisco Portillo,Francisco,Portillo,83360
175,74,33,-DR-MR-,"D(R),M(R)",Jorge Miramón,Jorge,Miramón,140767
174,72,39,-DR-MR-,"D(R),M(R)",Pedro López,Pedro,López,10067
172,60,37,-DR-MR-,"D(R),M(R)",Jesús Navas,Jesús,Navas,9446
173,69,23,-DR-MR-,"D(R),M(R)",Pedro Porro,Pedro,Porro,362352
166,69,22,-DR-MR-,"D(R),M(R)",Víctor Gómez,Víctor,Gómez,384566
174,73,34,-DR-MR-,"D(R),M(R)",Roberto Rosales,Roberto,Rosales,40346
175,67,35,-DR-MR-,"D(R),M(R)",Antoñito,Antonio Jesús,Regal Angulo,140822
188,79,27,-DR-,D(R),Marc Navarro,Marc,Navarro,280157
175,74,31,-DC-DR-,D(CR),Unai Bustinza,Unai,Bustinza,248088
189,86,35,-DC-DR-MR-,"D(CR),M(R)",Christopher Trimmel,Christopher,Trimmel,71757
183,79,29,-DC-DR-MR-,"D(CR),M(R)",Silvan Widmer,Silvan,Widmer,103622
187,84,25,-DC-DR-MR-,"D(CR),M(R)",Nordi Mukiele,Nordi,Mukiele,299077
183,81,26,-DC-DR-MR-,"D(CR),M(R)",Almamy Touré,Almamy,Touré,262262
175,73,30,-DR-MR-,"D(R),M(R)",Stefan Lainer,Stefan,Lainer,327722
178,75,22,-DR-MR-,"D(R),M(R)",Simon Asta,Simon,Asta,353982
177,73,36,-DL-DR-MR-,"D(LR),M(R)",Peter Pekarík,Peter,Pekarík,28800
179,76,27,-DR-MR-,"D(R),M(R)",Raphael Framberger,Raphael,Framberger,135089
181,71,36,-DC-DL-DMC-DR-MR-,"D(CLR),DMC,M(R)",Theodor Gebre Selassie,Theodor,Gebre Selassie,36663
189,78,27,-DR-MR-,"D(R),M(R)",Kingsley Ehizibue,Kingsley,Ehizibue,244583
182,70,30,-DL-DR-ML-MR-,"D(LR),M(LR)",Erik Durm,Erik,Durm,115165
186,81,25,-DC-DR-,D(CR),Timo Becker,Timo,Becker,323169
191,90,31,-DR-MR-,"D(R),M(R)",Thomas Meunier,Thomas,Meunier,104376
179,68,20,-MR-,M(R),Mehmet Can Aydin,Mehmet Can,Aydin,411644
175,66,22,-DR-MR-,"D(R),M(R)",Kilian Ludewig,Kilian,Ludewig,391027
184,76,26,-DC-DR-MR-,"D(CR),M(R)",Lukas Klünter,Lukas,Klünter,292121
178,74,26,-DR-,D(R),Mohamed Dräger,Mohamed,Dräger,351187
185,79,31,-DR-MR-,"D(R),M(R)",Michael Lang,Michael,Lang,35481
182,75,27,-DR-MR-,"D(R),M(R)",Fabien Centonze,Fabien,Centonze,294496
172,63,22,"",Midfielder,Brandon Dominguès,Brandon,Dominguès,421998
183,75,25,-DC-DR-MR-,"D(CR),M(R)",Enock Kwateng,Enock,Kwateng,288891
173,70,36,-DL-DR-MR-,"D(LR),M(R)",Julien Faussurier,Julien,Faussurier,38934
174,66,23,-AMR-,AM(R),Edon Zhegrova,Edon,Zhegrova,363181
179,72,30,-DC-DR-MR-,"D(CR),M(R)",Arnaud Souquet,Arnaud,Souquet,80465
179,0,19,-DR-MR-,"D(R),M(R)",Malo Gusto,Malo,Gusto,403850
177,72,28,-DR-MR-,"D(R),M(R)",Thomas Foket,Thomas,Foket,115882
172,66,32,-DL-DR-MR-,"D(LR),M(R)",Fábio,Fábio,Pereira da Silva,44031
0,0,18,-DR-MR-,"D(R),M(R)",William Mikelbrencis,William,Mikelbrencis,415817
173,66,26,-DR-MR-,"D(R),M(R)",Igor Silva,Igor,Silva de Almeida,303017
182,72,32,-DL-DR-MR-,"D(LR),M(R)",Abdoulaye Bamba,Abdoulaye,Bamba,92531
183,80,20,-DR-MR-,"D(R),M(R)",Timothée Pembélé,Timothée,Pembélé,399773
180,0,21,-DR-MR-,"D(R),M(R)",Issa Kaboré,Issa,Kaboré,399955
0,0,21,"",Midfielder,Baptiste Mouazan,Baptiste,Mouazan,427358
178,70,28,-DC-DL-DR-MR-,"D(CLR),M(R)",Frédéric Guilbert,Frédéric,Guilbert,260493
179,70,25,-DR-MR-,"D(R),M(R)",Clément Michelin,Clément,Michelin,328074
174,66,21,"",Midfielder,Wilitty Younoussa,Wilitty,Younoussa,400213
178,68,25,-DR-,D(R),Alpha Sissoko,Alpha,Sissoko,389018
174,67,29,-DL-DR-MR-,"D(LR),M(R)",Youssouf Sabaly,Youssouf,Sabaly,42002
176,69,32,-DR-MR-,"D(R),M(R)",Sébastien Corchia,Sébastien,Corchia,71293
178,70,22,-DR-,D(R),Sacha Boey,Sacha,Boey,372280
185,80,36,-DL-DR-MR-,"D(LR),M(R)",Jérôme Hergault,Jérôme,Hergault,296228
176,76,37,-DC-DR-MR-,"D(CR),M(R)",Mathieu Debuchy,Mathieu,Debuchy,11367
187,82,22,-DC-DR-,D(CR),Mohamed Simakan,Mohamed,Simakan,372855
168,67,26,-DR-MR-,"D(R),M(R)",Sergi Palencia,Sergi,Palencia,362498
168,56,24,"",Forward,Abdoulaye Jules Keita,Abdoulaye Jules,Keita,361806
175,73,22,"",Defender,Thibaut Vargas,Thibaut,Vargas,391287
182,80,26,-MR-,M(R),Mathías Suárez,Mathías,Suárez,369413
181,73,25,"",Defender,Lucas Buadés,Lucas,Buadés,363569
170,64,20,-AMR-,AM(R),Francisco Conceição,Francisco,Fernandes da Conceição,409221
174,73,33,-DR-MR-,"D(R),M(R)",Bebeto,Roberto,de Jesus Machado,342768
175,70,31,-DR-MR-,"D(R),M(R)",Paulinho,Paulo Sérgio,Mota,122089
183,70,28,-DR-MR-,"D(R),M(R)",Claudio Winck,Cláudio,Winck Neto,101952
168,64,32,-DL-DR-MR-,"D(LR),M(R)",Diogo Figueiras,Diogo José,Rosário Gomes Figueiras,96207
182,77,26,-MR-,M(R),Julien Da Costa,Julien,Da Costa,302332
175,0,23,"",Midfielder,Boubacar Hanne,Boubacar Rafael,Neto Hanne,402167
177,60,24,"",Midfielder,Jordan van der Gaag,Jordan,van der Gaag,361901
177,73,26,-DR-MR-,"D(R),M(R)",Hernán de la Fuente,Hernán,de la Fuente,348742
0,0,25,"",Midfielder,Rafa Santos,Rafael Vicente,Ferreira Santos,423114
178,70,32,-DR-,D(R),Patrick,Patrick,de Oliveira Vieira,322658
175,71,26,-DL-DR-ML-MR-,"D(LR),M(LR)",Valentin Rosier,Valentin,Rosier,319388
179,78,25,"",Midfielder,Touré,Mohamed,Cheick-Ali Touré,390231
170,67,32,-DR-,D(R),Jaílson,Jaílson,de Lima Araújo,135121
177,70,26,-AMC-AMR-,AM(CR),Benny,Bernardo,Oliveira Dias,322773
181,73,30,-DC-DR-MR-,"D(CR),M(R)",Stefan Ristovski,Stefan,Ristovski,102215
172,64,27,-DL-DR-MR-,"D(LR),M(R)",Koki Anzai,Koki,Anzai,380544
175,70,22,-DR-MR-,"D(R),M(R)",Milan van Ewijk,Milan,van Ewijk,379760
174,71,21,-DR-MR-,"D(R),M(R)",Bart van Rooij,Bart,van Rooij,422804
178,67,26,-DR-,D(R),Aslak Witry,Aslak,Witry,355183
185,79,25,"",Defender,Ilias Bronkhorst,Ilias,Bronkhorst,422809
169,62,30,-DR-MR-,"D(R),M(R)",Eli Dasa,Eli,Dasa,130917
181,73,29,-DC-DR-MR-,"D(CR),M(R)",Juriën Gaari,Juriën,Gaari,379706
180,75,21,"",Forward,Ryan Johansson,Ryan,Johansson,379697
175,72,30,-DL-DR-,D(LR),Laurent Jans,Laurent,Jans,108153
179,74,23,"",Midfielder,Sebbe Augustijns,Sebbe,Augustijns,383972
185,87,28,-DR-,D(R),Tobias Pachonik,Tobias,Pachonik,146718
0,0,20,"",Forward,Vladislav Yakovlev,Vladislav,Yakovlev,411004
186,78,36,-DR-MR-,"D(R),M(R)",Aleksey Kozlov,Aleksey,Kozlov,40874
180,71,24,"",Forward,Artem Galadzhan,Artem,Galadzhan,321215
189,80,32,-DR-MR-,"D(R),M(R)",Mário Fernandes,Mário,Fernandes,75969
183,74,28,-DC-DL-DR-MR-,"D(CLR),M(R)",Grigory Morozov,Grigory,Morozov,149336
184,79,22,-DC-,D(C),Pavel Maslov,Pavel,Maslov,364173
174,71,37,-DL-DR-ML-MR-,"D(LR),M(LR)",Aleksandr Sukhov,Aleksandr,Sukhov,72440
185,77,36,-DR-MR-,"D(R),M(R)",Mariano,Mariano,Ferreira Filho,40771
177,68,21,"",Defender,Gustavo García,Gustavo,García dos Santos,416887
173,75,36,-DR-,D(R),Eduardo,Carlos Eduardo,Santos Oliveira,41279
175,68,25,-DR-MR-,"D(R),M(R)",Igor Vinicius,Igor Vinicius,de Souza,373429
175,68,26,-DR-,D(R),Diego Ferreira,Diego,Ferreira Matheus,317739
175,74,26,-DR-MR-,"D(R),M(R)",Paulo Henrique,Paulo Henrique,de Oliveira Alves,416790
176,73,34,-DR-MR-,"D(R),M(R)",Marcos Rocha,Marcos Luis,Rocha Aquino,74447
181,74,23,"",Forward,Davi Araújo,Davi Machado,Machado dos Santos Araújo,398951
176,68,18,"",Forward,Sávio,Sávio,Moreira de Oliveira,397821
173,70,24,-DR-MR-,"D(R),M(R)",Guga,Cláudio,Rodrigues Gomes,373432
174,68,25,-DR-MR-,"D(R),M(R)",Kevin,Kevin Peterson,dos Santos Silva,294983
180,71,22,"",Midfielder,Caio Lopes,Caio,Lopes da Costa Schoell,409096
0,0,22,"",Midfielder,Del Piage,Romildo,Del Piage de Souza,399248
182,68,20,"",Midfielder,Biel,Luiz Gabriel,de Oliveira Fonseca,410870
180,71,27,-DR-,D(R),Luis Orejuela,Luis,Orejuela,310881
177,70,26,-DR-ML-MR-,"D(R),M(LR)",Alex Roldan,Alex,Roldan,354086
185,79,30,-DC-DL-DR-MR-,"D(CLR),M(R)",Eric Miller,Eric,Miller,143486
180,70,25,-DR-,D(R),Olivier Mbaizo,Olivier,Mbaizo,363903
170,63,22,-DR-,D(R),Zico Bailey,Zico,Bailey,396151
183,75,28,-DR-MR-,"D(R),M(R)",Alvas Powell,Alvas,Powell,133486
173,73,29,-DC-DR-MR-,"D(CR),M(R)",Keegan Rosenberry,Keegan,Rosenberry,313022
180,79,24,-DC-DR-MR-,"D(CR),M(R)",Dylan Nealis,Dylan,Nealis,393386
180,77,24,-DC-DR-MR-,"D(CR),M(R)",Alistair Johnston,Alistair,Johnston,397859
172,60,32,-DL-ML-,"D(L),M(L)",Bryan Oviedo,Bryan,Oviedo,83455
178,72,25,-MR-,M(R),Marcus Godinho,Marcus,Godinho,424003
178,66,27,-DL-DR-MR-,"D(LR),M(R)",Andrew Brody,Andrew,Brody,315321
178,72,23,"",Defender,Laukoa Santos,Laukoa,Santos,434324
178,68,21,-DR-,D(R),Nathan Harriel,Nathan,Harriel,413781
175,68,31,-DL-DR-MR-,"D(LR),M(R)",Anton Tinnerholm,Anton,Tinnerholm,74014
178,68,25,-DL-DR-MR-,"D(LR),M(R)",Kyle Duncan,Kyle,Duncan,354267
185,79,19,-DR-,D(R),Justin Che,Justin,Che,417970
173,64,27,-DR-MR-,"D(R),M(R)",Kim Moon-Hwan,Moon-Hwan,Kim,414214
171,65,24,-DR-MR-,"D(R),M(R)",Zachary Brault-Guillard,Zachary,Brault-Guillard,371044
180,71,25,-DC-DL-DR-MR-,"D(CLR),M(R)",Aaron Herrera,Aaron,Herrera,356151
180,69,29,-DR-MR-,"D(R),M(R)",Bruno Gaspar,Bruno Miguel,Boialvo Gaspar,322790
173,70,23,-AMR-,AM(R),Clément Bayiha,Clément,Bayiha,372337
180,70,28,-DR-,D(R),José Bizama,José,Bizama,380786
186,82,31,-DR-MR-,"D(R),M(R)",Boris Sekulic,Boris,Sekulic,396245
189,88,26,-DC-DR-,D(CR),Tristan Blackmon,Tristan,Blackmon,354091
176,0,28,-DR-,D(R),Cebrail Karayel,Cebrail,Karayel,311594
170,0,27,-DR-,D(R),Hayrullah Bilazer,Hayrullah,Bilazer,423093
175,0,28,-DR-MR-,"D(R),M(R)",Murat Paluli,Murat,Paluli,381819
0,0,21,"",Forward,Eren Erdogan,Eren,Erdogan,422792
0,0,19,"",Midfielder,Caner Akbayrak,Caner,Akbayrak,430802
185,72,28,-DR-MR-,"D(R),M(R)",Nazim Sangaré,Nazim,Sangaré,345370
170,0,23,-DR-,D(R),Serkan Asan,Serkan,Asan,384412
175,71,33,-DR-,D(R),Issam Chebake,Issam,Chebake,236526
178,74,34,-DL-DR-,D(LR),Tiago Lopes,Tiago Jorge,Oliveira Lopes,343758
177,70,21,"",Forward,Ajdin Hasic,Ajdin,Hasic,400321
174,0,23,-DR-,D(R),Mert Yilmaz,Mert,Yilmaz,402760
178,74,31,-DL-DR-,D(LR),Vegar Eggen Hedenstad,Vegar,Eggen Hedenstad,41427
174,70,27,-AMR-,AM(R),Orkan Cinar,Orkan,Cinar,261190
174,70,32,-DL-ML-,"D(L),M(L)",Özgür Çek,Özgür,Çek,77547
174,72,32,-DR-MR-,"D(R),M(R)",Oguz Ceylan,Oguz,Ceylan,96761
194,0,22,-DC-,D(C),Mark McGuinness,Mark,McGuinness,403161
183,70,23,-DC-DR-MR-,"D(CR),M(R)",Peter Kioso,Peter,Kioso,366815
183,72,26,-DC-DR-MR-,"D(CR),M(R)",Anfernee Dijksteel,Anfernee,Dijksteel,362239
189,74,21,-DC-DR-MR-,"D(CR),M(R)",Sepp van den Berg,Sepp,van den Berg,351705
172,74,25,-DC-DL-DR-MR-,"D(CLR),M(R)",James Bree,James,Bree,148474
177,71,32,-DC-DR-,D(CR),Nathan Thompson,Nathan,Thompson,134494
181,76,27,-DC-DR-MR-,"D(CR),M(R)",Fankaty Dabo,Fankaty,Dabo,318766
0,0,20,"",Defender,Marcel Oakley,Marcel,Oakley,422364
0,0,21,-DR-MR-,"D(R),M(R)",Cody Drameh,Cody,Drameh,414473
183,70,25,-DC-DR-MR-,"D(CR),M(R)",Ryan Nyambe,Ryan,Nyambe,276649
186,75,30,-DC-DR-MR-,"D(CR),M(R)",Tommy Smith,Tommy,Smith,135837
180,73,34,-DC-DL-DR-MR-,"D(CLR),M(R)",Kyle Naughton,Kyle,Naughton,34131
179,77,31,-DC-DL-DR-MR-,"D(CLR),M(R)",Maxime Colin,Maxime,Colin,91926
0,0,20,"",Midfielder,Tom Sparrow,Tom,Sparrow,415156
180,75,31,-DC-DL-DR-MR-,"D(CLR),M(R)",Andy Yiadom,Andy,Yiadom,90697
181,71,23,-DC-DR-MR-,"D(CR),M(R)",George Tanner,George,Tanner,381155
188,72,20,-DR-,D(R),Finley Back,Finley,Back,422219
180,84,30,-DR-MR-,"D(R),M(R)",Nathan Byrne,Nathan,Byrne,90909
173,67,27,-DR-MR-,"D(R),M(R)",Lewie Coyle,Lewie,Coyle,301415
178,73,27,-DR-MR-,"D(R),M(R)",Mahlon Romeo,Mahlon,Romeo,129623
180,0,25,-DC-DR-MR-,"D(CR),M(R)",Osman Kakay,Osman,Kakay,302859
175,80,28,-DL-DR-MR-,"D(LR),M(R)",Darnell Fisher,Darnell,Fisher,130313
188,81,31,-DC-DL-DMC-DR-MR-,"D(CLR),DMC,M(R)",Liam Palmer,Liam,Palmer,83778
186,80,27,-DR-MR-,"D(R),M(R)",Jason McCarthy,Jason,McCarthy,136777
174,68,26,-DR-MR-,"D(R),M(R)",Josh Dacres-Cogley,Josh,Dacres-Cogley,344042
184,77,23,-DR-MR-,"D(R),M(R)",Mads Roerslev,Mads,Roerslev,329554
180,62,26,-DR-MR-,"D(R),M(R)",Jack Stacey,Jack,Stacey,231080
0,0,22,-DR-MR-,"D(R),M(R)",Jeremy Ngakia,Jeremy,Ngakia,390700
175,0,22,-DL-DR-ML-MR-,"D(LR),M(LR)",Steven Sessegnon,Steven,Sessegnon,342888
180,70,24,-DR-MR-,"D(R),M(R)",Demeaco Duhaney,Demeaco,Duhaney,349568
178,71,31,-DL-DR-MR-,"D(LR),M(R)",Adam Matthews,Adam,Matthews,73921
184,84,28,-DR-MR-,"D(R),M(R)",Dimitri Cavaré,Dimitri,Cavaré,135144
185,77,30,-DR-,D(R),Carl Jenkinson,Carl,Jenkinson,91879
189,69,23,-DC-DMC-DR-,"D(CR),DMC",Toby Sibbick,Toby,Sibbick,342839
182,76,22,-AMC-FW-,"AM(C),FW",Daniel Namaso,Daniel,Namaso,342857
191,80,26,-DC-DR-MR-,"D(CR),M(R)",Shaun Rooney,Shaun,Rooney,397021
179,79,33,-DL-DR-ML-MR-,"D(LR),M(LR)",Richard Tait,Richard,Tait,139859
183,76,26,-DR-MR-,"D(R),M(R)",Chris Cadden,Chris,Cadden,382360
0,0,26,"",Forward,Justin Johnson,Justin,Johnson,397441
175,66,22,"",Midfielder,Lewis Smith,Lewis,Smith,396804
183,78,29,-DC-DR-MR-,"D(CR),M(R)",Jack Grimmer,Jack,Grimmer,85074
179,76,24,-DR-MR-,"D(R),M(R)",Marlon Fossey,Marlon,Fossey,399358
188,0,23,-DC-DL-DR-MR-,"D(CLR),M(R)",Thomas Hamer,Thomas,Hamer,362113
183,73,25,-DR-MR-,"D(R),M(R)",Tennai Watson,Tennai,Watson,316090
0,0,20,-DR-,D(R),Trai Hume,Trai,Hume,424514
175,65,32,-DR-MR-,"D(R),M(R)",Ryan Jackson,Ryan,Jackson,134529
188,77,31,-DL-DR-MR-,"D(LR),M(R)",Tendayi Darikwa,Tendayi,Darikwa,134668
0,0,19,-DR-MR-,"D(R),M(R)",Brooke Norton-Cuffy,Brooke,Norton-Cuffy,431573
0,0,25,"",Defender,Aden Baldwin,Aden,Baldwin,296019
0,0,23,-DL-DR-MR-,"D(LR),M(R)",Mitchell Clark,Mitchell,Clark,343022
179,77,22,-DR-MR-,"D(R),M(R)",Ryan Cooney,Ryan,Cooney,390719
0,0,21,-DR-MR-,"D(R),M(R)",Henry Lawrence,Henry,Lawrence,397466
188,79,26,-DC-DL-DR-MR-,"D(CLR),M(R)",Harvey Rodgers,Harvey,Rodgers,323443
0,0,26,-MR-,M(R),Matthew Millar,Matthew,Millar,405486
