ID,foulGiven,foulCommitted
48145,12.0,45.0
48146,2.0,5.0
48147,1.0,7.0
48148,11.0,32.0
48149,7.0,7.0
48150,5.0,17.0
48151,0.0,8.0
48152,10.0,10.0
48153,6.0,20.0
48154,3.0,12.0
48155,22.0,37.0
48156,8.0,19.0
48157,3.0,4.0
48158,0.0,4.0
48159,7.0,17.0
48160,0.0,1.0
48161,13.0,20.0
48162,6.0,25.0
48163,10.0,27.0
48164,4.0,4.0
48165,12.0,24.0
48166,31.0,40.0
48167,2.0,6.0
48168,14.0,33.0
48169,7.0,6.0
48170,14.0,31.0
48171,17.0,20.0
48172,10.0,43.0
48173,0.0,5.0
48174,2.0,3.0
48175,12.0,38.0
48176,1.0,2.0
48177,4.0,10.0
48178,0.0,1.0
48179,3.0,1.0
48180,10.0,35.0
48181,2.0,2.0
48182,4.0,20.0
48183,14.0,13.0
48184,2.0,9.0
48185,5.0,13.0
48186,6.0,13.0
48187,0.0,1.0
48188,4.0,6.0
48189,2.0,15.0
48190,0.0,6.0
48191,2.0,3.0
48192,8.0,5.0
48193,2.0,3.0
48194,2.0,23.0
48195,1.0,11.0
48196,0.0,2.0
48197,0.0,0.0
48198,1.0,0.0
48199,0.0,2.0
48200,12.0,18.0
48201,2.0,0.0
48202,26.0,23.0
48203,0.0,0.0
48204,4.0,6.0
48205,13.0,12.0
48206,3.0,6.0
48207,11.0,19.0
48208,15.0,26.0
48209,6.0,4.0
48210,1.0,1.0
48211,21.0,45.0
48212,4.0,1.0
48213,10.0,16.0
48214,5.0,4.0
48215,1.0,0.0
48216,6.0,2.0
48217,9.0,27.0
48218,13.0,4.0
48219,12.0,17.0
48220,13.0,6.0
48221,9.0,13.0
48222,13.0,20.0
48223,14.0,3.0
48224,3.0,9.0
48225,24.0,22.0
48226,7.0,21.0
48227,18.0,22.0
48228,16.0,29.0
48229,4.0,3.0
48230,16.0,16.0
48231,2.0,3.0
48232,9.0,23.0
48233,9.0,31.0
48234,7.0,30.0
48235,31.0,22.0
48236,1.0,3.0
48237,5.0,6.0
48238,0.0,0.0
48239,11.0,28.0
48240,9.0,14.0
48241,15.0,20.0
48242,10.0,23.0
48243,3.0,9.0
48244,2.0,7.0
48245,3.0,0.0
48246,0.0,3.0
48247,10.0,23.0
48248,1.0,10.0
48249,2.0,12.0
48250,12.0,29.0
48251,1.0,2.0
48252,45.0,20.0
48253,21.0,29.0
48254,4.0,10.0
48255,3.0,21.0
48256,18.0,30.0
48257,16.0,30.0
48258,2.0,4.0
48259,12.0,18.0
48260,2.0,5.0
48261,0.0,0.0
48262,0.0,2.0
48263,11.0,18.0
48264,3.0,7.0
48265,9.0,20.0
48266,0.0,2.0
48267,15.0,25.0
48268,20.0,11.0
48269,18.0,6.0
48270,4.0,13.0
48271,9.0,20.0
48272,2.0,9.0
48273,2.0,6.0
48274,2.0,2.0
48275,11.0,15.0
48276,0.0,1.0
48277,2.0,1.0
48278,5.0,5.0
48279,19.0,19.0
48280,3.0,14.0
48281,4.0,2.0
48282,2.0,2.0
48283,8.0,3.0
48284,2.0,5.0
48285,14.0,16.0
48286,0.0,2.0
48287,4.0,4.0
48288,0.0,0.0
48289,6.0,6.0
48290,4.0,10.0
48291,0.0,1.0
48292,2.0,3.0
48293,1.0,1.0
48294,0.0,1.0
48295,0.0,0.0
48296,0.0,0.0
48297,1.0,0.0
48298,0.0,0.0
48299,0.0,2.0
48300,0.0,0.0
48301,0.0,0.0
48302,1.0,1.0
48303,0.0,3.0
48304,0.0,1.0
48305,9.0,15.0
48306,0.0,0.0
48307,1.0,21.0
48308,22.0,45.0
48309,0.0,1.0
48310,13.0,13.0
48311,25.0,16.0
48312,9.0,13.0
48313,20.0,28.0
48314,1.0,1.0
48315,10.0,16.0
48316,5.0,7.0
48317,4.0,29.0
48318,86.0,27.0
48319,14.0,18.0
48320,0.0,0.0
48321,11.0,20.0
48322,11.0,13.0
48323,15.0,26.0
48324,5.0,25.0
48325,15.0,14.0
48326,25.0,37.0
48327,0.0,2.0
48328,25.0,32.0
48329,14.0,24.0
48330,2.0,2.0
48331,12.0,8.0
48332,9.0,23.0
48333,6.0,10.0
48334,0.0,0.0
48335,29.0,24.0
48336,8.0,24.0
48337,0.0,1.0
48338,11.0,24.0
48339,9.0,11.0
48340,3.0,8.0
48341,3.0,1.0
48342,0.0,3.0
48343,5.0,11.0
48344,20.0,23.0
48345,2.0,8.0
48346,15.0,26.0
48347,16.0,17.0
48348,31.0,29.0
48349,10.0,11.0
48350,0.0,0.0
48351,1.0,2.0
48352,12.0,21.0
48353,2.0,3.0
48354,13.0,19.0
48355,6.0,6.0
48356,3.0,8.0
48357,8.0,23.0
48358,0.0,3.0
48359,0.0,1.0
48360,18.0,28.0
48361,1.0,5.0
48362,4.0,8.0
48363,4.0,25.0
48364,11.0,15.0
48365,3.0,5.0
48366,1.0,6.0
48367,8.0,19.0
48368,4.0,21.0
48369,5.0,7.0
48370,0.0,0.0
48371,5.0,18.0
48372,2.0,1.0
48373,9.0,3.0
48374,4.0,24.0
48375,0.0,0.0
48376,1.0,8.0
48377,7.0,13.0
48378,2.0,2.0
48379,5.0,7.0
48380,1.0,1.0
48381,1.0,0.0
48382,0.0,1.0
48383,5.0,4.0
48384,1.0,2.0
48385,0.0,0.0
48386,7.0,18.0
48387,3.0,19.0
48388,0.0,1.0
48389,1.0,1.0
48390,10.0,10.0
48391,1.0,2.0
48392,7.0,12.0
48393,6.0,5.0
48394,5.0,17.0
48395,0.0,3.0
48396,1.0,2.0
48397,1.0,0.0
48398,0.0,4.0
48399,0.0,6.0
48400,1.0,2.0
48401,3.0,2.0
48402,0.0,0.0
48403,2.0,2.0
48404,0.0,0.0
48405,15.0,11.0
48406,3.0,7.0
48407,6.0,9.0
48408,14.0,9.0
48409,14.0,16.0
48410,7.0,7.0
48411,0.0,0.0
48412,10.0,6.0
48413,11.0,11.0
48414,3.0,0.0
48415,6.0,22.0
48416,7.0,9.0
48417,14.0,31.0
48418,2.0,12.0
48419,11.0,13.0
48420,6.0,5.0
48421,8.0,14.0
48422,5.0,5.0
48423,3.0,20.0
48424,5.0,7.0
48425,3.0,4.0
48426,6.0,9.0
48427,1.0,2.0
48428,8.0,18.0
48429,12.0,8.0
48430,8.0,16.0
48431,9.0,14.0
48432,17.0,23.0
48433,0.0,2.0
48434,28.0,26.0
48435,4.0,11.0
48436,1.0,3.0
48437,5.0,12.0
48438,4.0,23.0
48439,19.0,22.0
48440,3.0,17.0
48441,7.0,6.0
48442,0.0,0.0
48443,4.0,3.0
48444,10.0,22.0
48445,9.0,7.0
48446,14.0,24.0
48447,15.0,24.0
48448,8.0,18.0
48449,4.0,2.0
48450,0.0,7.0
48451,3.0,9.0
48452,0.0,6.0
48453,3.0,4.0
48454,5.0,11.0
48455,7.0,11.0
48456,6.0,19.0
48457,11.0,14.0
48458,19.0,10.0
48459,5.0,1.0
48460,3.0,6.0
48461,7.0,11.0
48462,0.0,15.0
48463,10.0,15.0
48464,2.0,10.0
48465,1.0,1.0
48466,1.0,3.0
48467,2.0,5.0
48468,1.0,4.0
48469,1.0,11.0
48470,2.0,5.0
48471,0.0,0.0
48472,0.0,5.0
48473,1.0,4.0
48474,1.0,0.0
48475,3.0,5.0
48476,1.0,3.0
48477,0.0,1.0
48478,1.0,2.0
48479,1.0,3.0
48480,0.0,2.0
48481,0.0,2.0
48482,13.0,9.0
48483,7.0,1.0
48484,6.0,12.0
48485,5.0,4.0
48486,0.0,1.0
48487,1.0,1.0
48488,10.0,19.0
48489,2.0,3.0
48490,2.0,5.0
48491,3.0,2.0
48492,4.0,19.0
48493,0.0,0.0
48494,8.0,10.0
48495,5.0,17.0
48496,8.0,7.0
48497,5.0,13.0
48498,28.0,9.0
48499,8.0,17.0
48500,10.0,11.0
48501,1.0,9.0
48502,8.0,31.0
48503,16.0,12.0
48504,16.0,16.0
48505,8.0,7.0
48506,31.0,31.0
48507,5.0,9.0
48508,6.0,22.0
48509,14.0,3.0
48510,15.0,12.0
48511,0.0,3.0
48512,4.0,0.0
48513,21.0,15.0
48514,11.0,10.0
48515,4.0,7.0
48516,12.0,10.0
48517,7.0,6.0
48518,9.0,27.0
48519,7.0,6.0
48520,10.0,7.0
48521,0.0,0.0
48522,3.0,4.0
48523,5.0,5.0
48524,10.0,7.0
48525,11.0,11.0
48526,14.0,5.0
48527,1.0,1.0
48528,2.0,19.0
48529,1.0,3.0
48530,2.0,3.0
48531,7.0,14.0
48532,3.0,6.0
48533,0.0,7.0
48534,12.0,12.0
48535,0.0,5.0
48536,14.0,17.0
48537,17.0,15.0
48538,22.0,15.0
48539,5.0,16.0
48540,2.0,3.0
48541,5.0,5.0
48542,8.0,12.0
48543,0.0,5.0
48544,6.0,4.0
48545,16.0,13.0
48546,2.0,5.0
48547,7.0,15.0
48548,13.0,15.0
48549,0.0,1.0
48550,1.0,4.0
48551,1.0,0.0
48552,5.0,14.0
48553,5.0,15.0
48554,6.0,13.0
48555,2.0,9.0
48556,8.0,21.0
48557,5.0,8.0
48558,0.0,7.0
48559,4.0,11.0
48560,0.0,2.0
48561,2.0,8.0
48562,4.0,5.0
48563,0.0,0.0
48564,13.0,4.0
48565,14.0,28.0
48566,0.0,1.0
48567,11.0,8.0
48568,5.0,6.0
48569,12.0,17.0
48570,0.0,0.0
48571,6.0,17.0
48572,4.0,6.0
48573,3.0,2.0
48574,9.0,12.0
48575,2.0,12.0
48576,1.0,0.0
48577,1.0,7.0
48578,0.0,1.0
48579,1.0,1.0
48580,6.0,12.0
48581,1.0,1.0
48582,2.0,1.0
48583,0.0,2.0
48584,3.0,2.0
48585,0.0,2.0
48586,2.0,2.0
48587,2.0,0.0
48588,1.0,2.0
48589,2.0,1.0
48590,4.0,2.0
48591,3.0,1.0
48592,6.0,29.0
48593,4.0,7.0
48594,0.0,2.0
48595,0.0,1.0
48596,0.0,1.0
48597,10.0,6.0
48598,1.0,1.0
48599,8.0,5.0
48600,1.0,3.0
48601,4.0,27.0
48602,15.0,17.0
48603,31.0,28.0
48604,3.0,9.0
48605,9.0,21.0
48606,1.0,0.0
48607,14.0,18.0
48608,7.0,3.0
48609,10.0,13.0
48610,8.0,7.0
48611,16.0,23.0
48612,12.0,19.0
48613,0.0,0.0
48614,10.0,6.0
48615,4.0,4.0
48616,25.0,18.0
48617,25.0,37.0
48618,26.0,18.0
48619,13.0,13.0
48620,18.0,24.0
48621,2.0,1.0
48622,28.0,30.0
48623,12.0,26.0
48624,14.0,18.0
48625,11.0,32.0
48626,6.0,13.0
48627,3.0,7.0
48628,22.0,9.0
48629,0.0,6.0
48630,10.0,11.0
48631,4.0,11.0
48632,16.0,23.0
48633,9.0,5.0
48634,1.0,1.0
48635,17.0,25.0
48636,7.0,5.0
48637,7.0,8.0
48638,2.0,5.0
48639,0.0,3.0
48640,4.0,4.0
48641,4.0,8.0
48642,3.0,5.0
48643,2.0,1.0
48644,0.0,2.0
48645,33.0,11.0
48646,6.0,24.0
48647,8.0,25.0
48648,9.0,3.0
48649,4.0,13.0
48650,8.0,10.0
48651,8.0,5.0
48652,4.0,12.0
48653,1.0,1.0
48654,5.0,3.0
48655,16.0,18.0
48656,6.0,4.0
48657,16.0,15.0
48658,20.0,32.0
48659,3.0,7.0
48660,19.0,28.0
48661,0.0,1.0
48662,14.0,23.0
48663,1.0,1.0
48664,3.0,9.0
48665,8.0,7.0
48666,8.0,8.0
48667,8.0,22.0
48668,0.0,1.0
48669,5.0,5.0
48670,5.0,8.0
48671,2.0,6.0
48672,22.0,18.0
48673,4.0,11.0
48674,1.0,3.0
48675,1.0,2.0
48676,1.0,16.0
48677,3.0,2.0
48678,3.0,4.0
48679,0.0,1.0
48680,0.0,0.0
48681,6.0,7.0
48682,0.0,4.0
48683,1.0,4.0
48684,3.0,4.0
48685,0.0,0.0
48686,3.0,5.0
48687,0.0,1.0
48688,1.0,1.0
48689,0.0,0.0
48690,6.0,6.0
48691,20.0,12.0
48692,19.0,33.0
48693,0.0,3.0
48694,1.0,2.0
48695,26.0,29.0
48696,15.0,21.0
48697,1.0,1.0
48698,9.0,3.0
48699,0.0,1.0
48700,4.0,7.0
48701,18.0,23.0
48702,3.0,9.0
48703,4.0,18.0
48704,7.0,18.0
48705,35.0,29.0
48706,18.0,29.0
48707,2.0,0.0
48708,19.0,28.0
48709,9.0,9.0
48710,18.0,17.0
48711,5.0,17.0
48712,3.0,5.0
48713,5.0,11.0
48714,12.0,17.0
48715,20.0,14.0
48716,14.0,10.0
48717,8.0,5.0
48718,0.0,8.0
48719,1.0,1.0
48720,10.0,5.0
48721,10.0,5.0
48722,2.0,1.0
48723,0.0,3.0
48724,4.0,28.0
48725,25.0,26.0
48726,13.0,10.0
48727,0.0,4.0
48728,14.0,24.0
48729,8.0,18.0
48730,1.0,3.0
48731,2.0,8.0
48732,9.0,29.0
48733,9.0,8.0
48734,12.0,24.0
48735,3.0,29.0
48736,17.0,18.0
48737,7.0,14.0
48738,31.0,25.0
48739,15.0,16.0
48740,3.0,2.0
48741,10.0,11.0
48742,10.0,24.0
48743,3.0,4.0
48744,15.0,21.0
48745,7.0,7.0
48746,2.0,2.0
48747,4.0,11.0
48748,6.0,11.0
48749,29.0,14.0
48750,18.0,15.0
48751,0.0,1.0
48752,9.0,19.0
48753,4.0,14.0
48754,0.0,0.0
48755,6.0,14.0
48756,1.0,4.0
48757,11.0,8.0
48758,0.0,8.0
48759,7.0,17.0
48760,1.0,2.0
48761,5.0,14.0
48762,5.0,7.0
48763,8.0,9.0
48764,4.0,5.0
48765,38.0,14.0
48766,0.0,4.0
48767,9.0,15.0
48768,4.0,7.0
48769,3.0,12.0
48770,11.0,15.0
48771,0.0,2.0
48772,9.0,6.0
48773,3.0,1.0
48774,0.0,0.0
48775,8.0,12.0
48776,1.0,1.0
48777,3.0,0.0
48778,3.0,3.0
48779,6.0,16.0
48780,0.0,2.0
48781,1.0,3.0
48782,1.0,1.0
48783,0.0,1.0
48784,1.0,0.0
48785,1.0,1.0
48786,0.0,2.0
48787,0.0,1.0
48788,1.0,1.0
48789,1.0,1.0
48790,2.0,3.0
48791,3.0,4.0
48792,1.0,1.0
48793,17.0,25.0
48794,4.0,11.0
48795,3.0,2.0
48796,0.0,4.0
48797,10.0,8.0
48798,13.0,22.0
48799,12.0,19.0
48800,0.0,1.0
48801,2.0,4.0
48802,12.0,9.0
48803,15.0,34.0
48804,7.0,20.0
48805,8.0,18.0
48806,14.0,23.0
48807,0.0,1.0
48808,39.0,21.0
48809,4.0,10.0
48810,16.0,55.0
48811,6.0,9.0
48812,8.0,9.0
48813,4.0,6.0
48814,37.0,22.0
48815,3.0,8.0
48816,12.0,16.0
48817,1.0,7.0
48818,7.0,24.0
48819,2.0,0.0
48820,35.0,19.0
48821,15.0,35.0
48822,17.0,48.0
48823,14.0,29.0
48824,18.0,32.0
48825,9.0,30.0
48826,10.0,21.0
48827,21.0,20.0
48828,1.0,6.0
48829,31.0,13.0
48830,2.0,3.0
48831,33.0,41.0
48832,3.0,23.0
48833,16.0,21.0
48834,1.0,7.0
48835,12.0,26.0
48836,23.0,44.0
48837,0.0,9.0
48838,27.0,30.0
48839,7.0,7.0
48840,17.0,32.0
48841,8.0,10.0
48842,14.0,23.0
48843,24.0,38.0
48844,18.0,20.0
48845,3.0,9.0
48846,9.0,19.0
48847,3.0,5.0
48848,1.0,2.0
48849,5.0,18.0
48850,1.0,3.0
48851,5.0,12.0
48852,9.0,22.0
48853,17.0,21.0
48854,2.0,12.0
48855,1.0,7.0
48856,0.0,2.0
48857,33.0,24.0
48858,12.0,18.0
48859,18.0,42.0
48860,2.0,10.0
48861,7.0,11.0
48862,11.0,37.0
48863,12.0,14.0
48864,3.0,1.0
48865,23.0,32.0
48866,5.0,34.0
48867,19.0,23.0
48868,49.0,52.0
48869,2.0,7.0
48870,24.0,43.0
48871,4.0,12.0
48872,3.0,10.0
48873,3.0,0.0
48874,2.0,8.0
48875,29.0,23.0
48876,6.0,15.0
48877,19.0,21.0
48878,1.0,3.0
48879,7.0,15.0
48880,1.0,1.0
48881,0.0,5.0
48882,2.0,2.0
48883,0.0,0.0
48884,4.0,3.0
48885,0.0,2.0
48886,2.0,12.0
48887,4.0,9.0
48888,3.0,1.0
48889,1.0,2.0
48890,4.0,16.0
48891,1.0,6.0
48892,5.0,14.0
48893,4.0,4.0
48894,4.0,6.0
48895,8.0,14.0
48896,2.0,3.0
48897,3.0,16.0
48898,2.0,0.0
48899,1.0,1.0
48900,0.0,7.0
48901,2.0,1.0
48902,0.0,0.0
48903,1.0,4.0
48904,0.0,0.0
48905,0.0,0.0
48906,0.0,2.0
48907,1.0,10.0
48908,4.0,3.0
48909,1.0,1.0
48910,1.0,0.0
48911,1.0,0.0
48912,1.0,3.0
48913,23.0,12.0
48914,2.0,12.0
48915,6.0,10.0
48916,0.0,1.0
48917,26.0,19.0
48918,14.0,33.0
48919,4.0,3.0
48920,8.0,22.0
48921,44.0,19.0
48922,21.0,24.0
48923,20.0,14.0
48924,1.0,1.0
48925,19.0,23.0
48926,0.0,7.0
48927,7.0,43.0
48928,3.0,6.0
48929,6.0,9.0
48930,29.0,12.0
48931,18.0,27.0
48932,16.0,18.0
48933,2.0,7.0
48934,13.0,39.0
48935,22.0,26.0
48936,12.0,14.0
48937,16.0,18.0
48938,25.0,22.0
48939,7.0,16.0
48940,1.0,1.0
48941,5.0,11.0
48942,2.0,7.0
48943,2.0,3.0
48944,22.0,22.0
48945,14.0,15.0
48946,27.0,23.0
48947,2.0,4.0
48948,1.0,2.0
48949,3.0,11.0
48950,5.0,20.0
48951,28.0,12.0
48952,1.0,1.0
48953,26.0,20.0
48954,9.0,14.0
48955,12.0,19.0
48956,29.0,40.0
48957,4.0,18.0
48958,7.0,8.0
48959,9.0,25.0
48960,1.0,0.0
48961,21.0,46.0
48962,17.0,16.0
48963,4.0,17.0
48964,10.0,11.0
48965,0.0,2.0
48966,21.0,39.0
48967,11.0,36.0
48968,4.0,15.0
48969,8.0,21.0
48970,8.0,32.0
48971,8.0,18.0
48972,1.0,2.0
48973,6.0,8.0
48974,17.0,6.0
48975,10.0,27.0
48976,1.0,1.0
48977,39.0,44.0
48978,2.0,7.0
48979,14.0,31.0
48980,25.0,32.0
48981,0.0,9.0
48982,11.0,12.0
48983,13.0,35.0
48984,16.0,41.0
48985,5.0,15.0
48986,5.0,8.0
48987,3.0,3.0
48988,19.0,27.0
48989,1.0,1.0
48990,8.0,18.0
48991,2.0,10.0
48992,2.0,14.0
48993,4.0,12.0
48994,36.0,33.0
48995,1.0,4.0
48996,3.0,3.0
48997,10.0,5.0
48998,25.0,27.0
48999,2.0,2.0
49000,13.0,16.0
49001,5.0,9.0
49002,2.0,1.0
49003,5.0,5.0
49004,18.0,8.0
49005,2.0,3.0
49006,6.0,12.0
49007,1.0,7.0
49008,3.0,4.0
49009,5.0,7.0
49010,3.0,8.0
49011,6.0,6.0
49012,6.0,12.0
49013,2.0,7.0
49014,3.0,8.0
49015,6.0,15.0
49016,4.0,10.0
49017,0.0,2.0
49018,1.0,2.0
49019,2.0,8.0
49020,3.0,9.0
49021,0.0,2.0
49022,5.0,11.0
49023,2.0,1.0
49024,2.0,2.0
49025,0.0,0.0
49026,0.0,2.0
49027,1.0,0.0
49028,1.0,2.0
49029,1.0,4.0
49030,0.0,2.0
49031,40.0,39.0
49032,13.0,52.0
49033,3.0,15.0
49034,12.0,11.0
49035,12.0,26.0
49036,3.0,9.0
49037,0.0,2.0
49038,15.0,9.0
49039,18.0,29.0
49040,24.0,36.0
49041,3.0,14.0
49042,10.0,5.0
49043,1.0,3.0
49044,20.0,12.0
49045,13.0,7.0
49046,16.0,32.0
49047,16.0,23.0
49048,23.0,38.0
49049,3.0,1.0
49050,13.0,16.0
49051,4.0,6.0
49052,4.0,8.0
49053,25.0,48.0
49054,15.0,24.0
49055,8.0,7.0
49056,1.0,3.0
49057,17.0,15.0
49058,1.0,1.0
49059,3.0,10.0
49060,1.0,6.0
49061,18.0,40.0
49062,3.0,0.0
49063,0.0,3.0
49064,3.0,8.0
49065,1.0,11.0
49066,15.0,28.0
49067,5.0,28.0
49068,3.0,7.0
49069,2.0,8.0
49070,3.0,2.0
49071,4.0,2.0
49072,12.0,32.0
49073,28.0,22.0
49074,4.0,17.0
49075,24.0,31.0
49076,29.0,17.0
49077,5.0,6.0
49078,3.0,4.0
49079,10.0,20.0
49080,8.0,24.0
49081,19.0,20.0
49082,4.0,10.0
49083,2.0,7.0
49084,6.0,24.0
49085,12.0,4.0
49086,11.0,10.0
49087,3.0,14.0
49088,18.0,23.0
49089,14.0,33.0
49090,22.0,18.0
49091,1.0,1.0
49092,9.0,23.0
49093,14.0,18.0
49094,3.0,4.0
49095,3.0,11.0
49096,9.0,5.0
49097,17.0,26.0
49098,0.0,0.0
49099,9.0,10.0
49100,0.0,5.0
49101,10.0,10.0
49102,1.0,15.0
49103,10.0,30.0
49104,8.0,14.0
49105,2.0,7.0
49106,6.0,20.0
49107,11.0,18.0
49108,0.0,6.0
49109,4.0,14.0
49110,3.0,8.0
49111,19.0,23.0
49112,7.0,20.0
49113,5.0,18.0
49114,8.0,19.0
49115,14.0,30.0
49116,11.0,17.0
49117,19.0,37.0
49118,0.0,4.0
49119,8.0,4.0
49120,2.0,2.0
49121,3.0,8.0
49122,1.0,2.0
49123,1.0,0.0
49124,0.0,5.0
49125,2.0,6.0
49126,3.0,5.0
49127,2.0,1.0
49128,0.0,0.0
49129,1.0,7.0
49130,8.0,12.0
49131,1.0,3.0
49132,0.0,1.0
49133,1.0,1.0
49134,1.0,1.0
49135,0.0,2.0
49136,0.0,2.0
49137,1.0,0.0
49138,0.0,1.0
49139,0.0,3.0
49140,0.0,2.0
49141,1.0,3.0
49142,1.0,1.0
49143,1.0,3.0
49144,1.0,3.0
49145,1.0,3.0
49146,15.0,35.0
49147,3.0,9.0
49148,4.0,14.0
49149,1.0,0.0
49150,9.0,23.0
49151,10.0,24.0
49152,6.0,26.0
49153,27.0,42.0
49154,15.0,28.0
49155,32.0,22.0
49156,22.0,25.0
49157,11.0,15.0
49158,10.0,15.0
49159,13.0,25.0
49160,2.0,18.0
49161,2.0,3.0
49162,5.0,13.0
49163,9.0,10.0
49164,34.0,41.0
49165,18.0,32.0
49166,9.0,8.0
49167,15.0,24.0
49168,11.0,12.0
49169,7.0,3.0
49170,23.0,49.0
49171,0.0,1.0
49172,5.0,13.0
49173,6.0,6.0
49174,15.0,26.0
49175,20.0,45.0
49176,16.0,25.0
49177,12.0,18.0
49178,3.0,8.0
49179,1.0,1.0
49180,8.0,42.0
49181,21.0,18.0
49182,11.0,10.0
49183,10.0,20.0
49184,9.0,26.0
49185,22.0,41.0
49186,9.0,7.0
49187,9.0,34.0
49188,4.0,9.0
49189,18.0,21.0
49190,20.0,26.0
49191,7.0,19.0
49192,0.0,1.0
49193,15.0,15.0
49194,6.0,16.0
49195,9.0,15.0
49196,12.0,12.0
49197,10.0,22.0
49198,12.0,20.0
49199,3.0,11.0
49200,4.0,18.0
49201,27.0,32.0
49202,4.0,6.0
49203,1.0,3.0
49204,3.0,11.0
49205,16.0,12.0
49206,10.0,20.0
49207,9.0,16.0
49208,1.0,4.0
49209,4.0,3.0
49210,3.0,5.0
49211,10.0,12.0
49212,2.0,1.0
49213,8.0,23.0
49214,5.0,8.0
49215,8.0,13.0
49216,8.0,33.0
49217,1.0,3.0
49218,0.0,0.0
49219,4.0,25.0
49220,0.0,6.0
49221,10.0,13.0
49222,10.0,11.0
49223,9.0,29.0
49224,15.0,23.0
49225,2.0,17.0
49226,0.0,1.0
49227,6.0,5.0
49228,1.0,13.0
49229,3.0,9.0
49230,21.0,37.0
49231,3.0,6.0
49232,4.0,6.0
49233,13.0,19.0
49234,1.0,2.0
49235,3.0,3.0
49236,8.0,19.0
49237,12.0,14.0
49238,3.0,6.0
49239,3.0,6.0
49240,3.0,11.0
49241,26.0,32.0
49242,5.0,7.0
49243,6.0,11.0
49244,4.0,5.0
49245,10.0,10.0
49246,10.0,21.0
49247,19.0,12.0
49248,1.0,5.0
49249,6.0,16.0
49250,11.0,16.0
49251,0.0,2.0
49252,3.0,6.0
49253,2.0,19.0
49254,7.0,18.0
49255,17.0,17.0
49256,19.0,2.0
49257,3.0,8.0
49258,23.0,18.0
49259,5.0,17.0
49260,3.0,4.0
49261,3.0,25.0
49262,24.0,25.0
49263,2.0,4.0
49264,0.0,1.0
49265,0.0,4.0
49266,3.0,5.0
49267,2.0,3.0
49268,0.0,0.0
49269,0.0,4.0
49270,5.0,16.0
49271,3.0,7.0
49272,5.0,12.0
49273,7.0,7.0
49274,1.0,0.0
49275,2.0,17.0
49276,2.0,3.0
49277,5.0,3.0
49278,1.0,2.0
49279,0.0,0.0
49280,0.0,2.0
49281,1.0,3.0
49282,0.0,1.0
49283,5.0,4.0
49284,1.0,0.0
49285,3.0,2.0
49286,2.0,8.0
49287,0.0,1.0
49288,0.0,0.0
49289,2.0,4.0
49290,2.0,1.0
49291,0.0,1.0
49292,1.0,10.0
49293,5.0,2.0
49294,0.0,6.0
49295,0.0,0.0
49296,0.0,1.0
49297,0.0,3.0
49298,1.0,0.0
49299,0.0,0.0
49300,1.0,1.0
49301,1.0,1.0
49302,0.0,0.0
49303,23.0,42.0
49304,6.0,19.0
49305,2.0,8.0
49306,20.0,24.0
49307,5.0,2.0
49308,2.0,7.0
49309,20.0,32.0
49310,0.0,1.0
49311,2.0,8.0
49312,6.0,13.0
49313,1.0,1.0
49314,1.0,5.0
49315,1.0,0.0
49316,13.0,20.0
49317,8.0,15.0
49318,1.0,9.0
49319,9.0,38.0
49320,16.0,21.0
49321,9.0,14.0
49322,19.0,31.0
49323,0.0,2.0
49324,5.0,2.0
49325,7.0,18.0
49326,11.0,29.0
49327,6.0,14.0
49328,18.0,20.0
49329,2.0,1.0
49330,0.0,2.0
49331,9.0,31.0
49332,5.0,14.0
49333,5.0,22.0
49334,10.0,33.0
49335,13.0,15.0
49336,21.0,11.0
49337,21.0,25.0
49338,1.0,4.0
49339,11.0,20.0
49340,7.0,25.0
49341,3.0,2.0
49342,11.0,20.0
49343,4.0,10.0
49344,16.0,29.0
49345,10.0,21.0
49346,1.0,2.0
49347,2.0,0.0
49348,54.0,49.0
49349,3.0,3.0
49350,5.0,15.0
49351,9.0,20.0
49352,10.0,40.0
49353,20.0,35.0
49354,10.0,30.0
49355,11.0,32.0
49356,2.0,15.0
49357,9.0,24.0
49358,15.0,28.0
49359,16.0,21.0
49360,23.0,17.0
49361,7.0,30.0
49362,6.0,11.0
49363,5.0,11.0
49364,13.0,9.0
49365,24.0,21.0
49366,5.0,5.0
49367,1.0,0.0
49368,3.0,26.0
49369,3.0,13.0
49370,0.0,0.0
49371,8.0,9.0
49372,1.0,1.0
49373,14.0,11.0
49374,14.0,13.0
49375,15.0,9.0
49376,3.0,1.0
49377,6.0,21.0
49378,8.0,25.0
49379,12.0,21.0
49380,4.0,8.0
49381,14.0,21.0
49382,10.0,19.0
49383,4.0,15.0
49384,9.0,38.0
49385,16.0,25.0
49386,4.0,10.0
49387,5.0,15.0
49388,6.0,15.0
49389,4.0,20.0
49390,2.0,4.0
49391,5.0,23.0
49392,12.0,22.0
49393,17.0,40.0
49394,5.0,11.0
49395,6.0,33.0
49396,13.0,20.0
49397,8.0,17.0
49398,3.0,0.0
49399,14.0,35.0
49400,15.0,20.0
49401,5.0,27.0
49402,3.0,3.0
49403,6.0,21.0
49404,0.0,1.0
49405,0.0,1.0
49406,8.0,28.0
49407,9.0,17.0
49408,8.0,4.0
49409,14.0,26.0
49410,0.0,3.0
49411,0.0,1.0
49412,8.0,25.0
49413,2.0,6.0
49414,0.0,5.0
49415,8.0,4.0
